timestamp,load_kwh,solar_kwh,temp_c,price_usd_per_kwh,net_load_kwh,hour,dow,month
2024-11-17 12:00:00,15.82,0.884,2.9,0.1205,14.936,12,6,11
2024-11-17 13:00:00,16.905,0.713,3.3,0.1132,16.192,13,6,11
2024-11-17 14:00:00,17.137,0.797,2.55,0.0943,16.34,14,6,11
2024-11-17 15:00:00,16.59,0.493,1.78,0.0996,16.097,15,6,11
2024-11-17 16:00:00,17.291,0.247,2.67,0.1088,17.044,16,6,11
2024-11-17 17:00:00,13.344,0.046,5.16,0.1075,13.298,17,6,11
2024-11-17 18:00:00,12.68,0.067,6.24,0.1077,12.613,18,6,11
2024-11-17 19:00:00,16.256,0.055,3.58,0.1074,16.201,19,6,11
2024-11-17 20:00:00,13.481,0.142,5.97,0.092,13.339,20,6,11
2024-11-17 21:00:00,11.019,0.0,8.4,0.1181,11.019,21,6,11
2024-11-17 22:00:00,12.3,0.0,6.09,0.1163,12.3,22,6,11
2024-11-17 23:00:00,10.401,0.0,7.84,0.0752,10.401,23,6,11
2024-11-18 00:00:00,12.021,0.0,6.27,0.1043,12.021,0,0,11
2024-11-18 01:00:00,13.458,0.0,3.57,0.0972,13.458,1,0,11
2024-11-18 02:00:00,13.14,0.0,3.79,0.0939,13.14,2,0,11
2024-11-18 03:00:00,12.585,0.027,3.21,0.0898,12.558000000000002,3,0,11
2024-11-18 04:00:00,14.903,0.0,1.45,0.1154,14.903,4,0,11
2024-11-18 05:00:00,14.905,0.0,0.7,0.0998,14.905,5,0,11
2024-11-18 06:00:00,13.378,0.143,3.06,0.0834,13.235,6,0,11
2024-11-18 07:00:00,17.544,0.395,-0.4,0.1397,17.149,7,0,11
2024-11-18 08:00:00,19.677,0.377,1.76,0.1192,19.3,8,0,11
2024-11-18 09:00:00,20.958,0.228,-0.16,0.1425,20.729999999999997,9,0,11
2024-11-18 10:00:00,19.856,0.587,0.44,0.1414,19.269000000000002,10,0,11
2024-11-18 11:00:00,18.769,0.586,1.44,0.1346,18.183,11,0,11
2024-11-18 12:00:00,19.666,0.59,0.53,0.1306,19.076,12,0,11
2024-11-18 13:00:00,18.954,0.873,2.55,0.1456,18.081,13,0,11
2024-11-18 14:00:00,19.782,0.673,0.14,0.1392,19.109,14,0,11
2024-11-18 15:00:00,18.876,0.352,3.9,0.1206,18.524,15,0,11
2024-11-18 16:00:00,17.701,0.345,1.18,0.272,17.356,16,0,11
2024-11-18 17:00:00,16.854,0.143,4.6,0.2506,16.711,17,0,11
2024-11-18 18:00:00,16.332,0.112,6.51,0.2468,16.220000000000002,18,0,11
2024-11-18 19:00:00,12.206,0.0,6.71,0.2736,12.206,19,0,11
2024-11-18 20:00:00,13.583,0.0,4.71,0.2706,13.583,20,0,11
2024-11-18 21:00:00,13.785,0.0,4.96,0.2558,13.785,21,0,11
2024-11-18 22:00:00,13.951,0.0,5.44,0.1275,13.951,22,0,11
2024-11-18 23:00:00,11.002,0.0,6.19,0.0909,11.002,23,0,11
2024-11-19 00:00:00,12.687,0.079,2.97,0.0956,12.607999999999999,0,1,11
2024-11-19 01:00:00,11.824,0.0,4.77,0.1122,11.824,1,1,11
2024-11-19 02:00:00,11.51,0.0,4.43,0.1129,11.51,2,1,11
2024-11-19 03:00:00,12.502,0.041,2.94,0.1017,12.461,3,1,11
2024-11-19 04:00:00,12.901,0.091,3.14,0.1065,12.81,4,1,11
2024-11-19 05:00:00,15.507,0.044,2.05,0.0979,15.463,5,1,11
2024-11-19 06:00:00,15.443,0.0,0.51,0.0913,15.443,6,1,11
2024-11-19 07:00:00,17.298,0.101,-1.64,0.125,17.197,7,1,11
2024-11-19 08:00:00,17.908,0.363,0.55,0.1432,17.545,8,1,11
2024-11-19 09:00:00,20.334,0.465,-0.86,0.149,19.869,9,1,11
2024-11-19 10:00:00,21.286,0.645,-0.31,0.1349,20.641000000000002,10,1,11
2024-11-19 11:00:00,18.383,1.018,1.26,0.1519,17.365,11,1,11
2024-11-19 12:00:00,19.702,0.676,2.86,0.1362,19.026000000000003,12,1,11
2024-11-19 13:00:00,19.408,0.949,1.74,0.1408,18.459,13,1,11
2024-11-19 14:00:00,18.311,0.894,3.17,0.1378,17.417,14,1,11
2024-11-19 15:00:00,19.549,0.623,1.55,0.1524,18.926,15,1,11
2024-11-19 16:00:00,17.739,0.109,4.35,0.2649,17.63,16,1,11
2024-11-19 17:00:00,18.508,0.167,4.71,0.2594,18.340999999999998,17,1,11
2024-11-19 18:00:00,15.889,0.0,6.88,0.2608,15.889,18,1,11
2024-11-19 19:00:00,14.204,0.0,5.23,0.2481,14.204,19,1,11
2024-11-19 20:00:00,12.728,0.0,5.89,0.2377,12.728,20,1,11
2024-11-19 21:00:00,12.429,0.0,7.55,0.2547,12.429,21,1,11
2024-11-19 22:00:00,11.592,0.0,6.07,0.1381,11.592,22,1,11
2024-11-19 23:00:00,13.108,0.0,4.55,0.1053,13.108,23,1,11
2024-11-20 00:00:00,12.838,0.0,8.38,0.0984,12.838,0,2,11
2024-11-20 01:00:00,11.394,0.0,3.41,0.0953,11.394,1,2,11
2024-11-20 02:00:00,13.247,0.04,3.9,0.0705,13.207,2,2,11
2024-11-20 03:00:00,13.489,0.062,3.62,0.1053,13.427000000000001,3,2,11
2024-11-20 04:00:00,13.732,0.0,2.74,0.1021,13.732,4,2,11
2024-11-20 05:00:00,14.705,0.087,1.47,0.1081,14.618,5,2,11
2024-11-20 06:00:00,15.559,0.0,0.86,0.1003,15.559,6,2,11
2024-11-20 07:00:00,15.896,0.349,0.32,0.1515,15.547,7,2,11
2024-11-20 08:00:00,19.8,0.433,-1.04,0.1345,19.367,8,2,11
2024-11-20 09:00:00,17.252,0.299,2.78,0.1396,16.953,9,2,11
2024-11-20 10:00:00,21.195,0.672,0.04,0.1424,20.523,10,2,11
2024-11-20 11:00:00,18.856,0.989,1.32,0.1466,17.867,11,2,11
2024-11-20 12:00:00,20.089,0.948,0.68,0.1442,19.141,12,2,11
2024-11-20 13:00:00,18.859,0.931,1.27,0.1448,17.928,13,2,11
2024-11-20 14:00:00,19.82,1.045,1.88,0.1427,18.775,14,2,11
2024-11-20 15:00:00,19.942,0.52,1.34,0.1381,19.422,15,2,11
2024-11-20 16:00:00,18.104,0.419,3.78,0.269,17.685,16,2,11
2024-11-20 17:00:00,16.5,0.185,4.21,0.2433,16.315,17,2,11
2024-11-20 18:00:00,14.962,0.049,6.73,0.2537,14.913,18,2,11
2024-11-20 19:00:00,15.642,0.068,4.36,0.2759,15.574,19,2,11
2024-11-20 20:00:00,12.746,0.083,5.41,0.2533,12.663,20,2,11
2024-11-20 21:00:00,13.729,0.078,5.12,0.2592,13.651,21,2,11
2024-11-20 22:00:00,10.547,0.0,7.83,0.1539,10.547,22,2,11
2024-11-20 23:00:00,13.705,0.0,4.75,0.0987,13.705,23,2,11
2024-11-21 00:00:00,11.462,0.0,5.92,0.0917,11.462,0,3,11
2024-11-21 01:00:00,11.2,0.0,5.78,0.112,11.2,1,3,11
2024-11-21 02:00:00,12.598,0.0,3.72,0.0971,12.598,2,3,11
2024-11-21 03:00:00,14.117,0.098,1.47,0.0978,14.019,3,3,11
2024-11-21 04:00:00,15.461,0.02,0.71,0.0802,15.441,4,3,11
2024-11-21 05:00:00,14.216,0.0,2.65,0.0987,14.216,5,3,11
2024-11-21 06:00:00,15.433,0.0,-0.51,0.1068,15.433,6,3,11
2024-11-21 07:00:00,15.672,0.369,0.99,0.1357,15.303,7,3,11
2024-11-21 08:00:00,17.87,0.282,0.36,0.1272,17.588,8,3,11
2024-11-21 09:00:00,19.482,0.541,0.57,0.1352,18.941,9,3,11
2024-11-21 10:00:00,19.789,1.012,0.79,0.1338,18.777,10,3,11
2024-11-21 11:00:00,20.189,0.511,-0.6,0.1375,19.678,11,3,11
2024-11-21 12:00:00,20.36,0.528,-0.17,0.1348,19.832,12,3,11
2024-11-21 13:00:00,20.074,0.525,2.48,0.1566,19.549000000000003,13,3,11
2024-11-21 14:00:00,19.121,0.571,1.59,0.143,18.549999999999997,14,3,11
2024-11-21 15:00:00,19.512,0.486,-0.18,0.1226,19.026,15,3,11
2024-11-21 16:00:00,17.698,0.366,4.67,0.2607,17.332,16,3,11
2024-11-21 17:00:00,16.917,0.206,3.38,0.2596,16.711000000000002,17,3,11
2024-11-21 18:00:00,15.951,0.013,5.8,0.2719,15.938,18,3,11
2024-11-21 19:00:00,11.998,0.0,7.39,0.2584,11.998,19,3,11
2024-11-21 20:00:00,12.416,0.043,6.04,0.2582,12.373000000000001,20,3,11
2024-11-21 21:00:00,11.701,0.0,7.31,0.2786,11.701,21,3,11
2024-11-21 22:00:00,12.999,0.0,6.2,0.1293,12.999,22,3,11
2024-11-21 23:00:00,12.063,0.036,7.62,0.108,12.027000000000001,23,3,11
2024-11-22 00:00:00,13.969,0.033,3.89,0.1006,13.936,0,4,11
2024-11-22 01:00:00,12.991,0.0,4.53,0.095,12.991,1,4,11
2024-11-22 02:00:00,12.418,0.0,4.63,0.0935,12.418,2,4,11
2024-11-22 03:00:00,11.867,0.0,2.81,0.1136,11.867,3,4,11
2024-11-22 04:00:00,13.666,0.123,3.65,0.1047,13.543000000000001,4,4,11
2024-11-22 05:00:00,13.314,0.0,1.02,0.106,13.314,5,4,11
2024-11-22 06:00:00,12.419,0.098,3.4,0.1089,12.321,6,4,11
2024-11-22 07:00:00,14.366,0.346,2.99,0.1434,14.02,7,4,11
2024-11-22 08:00:00,18.922,0.141,0.48,0.1294,18.781000000000002,8,4,11
2024-11-22 09:00:00,18.527,0.433,0.7,0.1243,18.094,9,4,11
2024-11-22 10:00:00,19.884,0.658,1.57,0.1554,19.226,10,4,11
2024-11-22 11:00:00,20.807,0.769,-0.98,0.1421,20.038,11,4,11
2024-11-22 12:00:00,20.232,1.013,-0.65,0.1408,19.219,12,4,11
2024-11-22 13:00:00,19.439,0.566,3.05,0.158,18.873,13,4,11
2024-11-22 14:00:00,19.896,0.566,2.59,0.1294,19.330000000000002,14,4,11
2024-11-22 15:00:00,18.907,0.493,2.77,0.1148,18.414,15,4,11
2024-11-22 16:00:00,17.12,0.458,3.83,0.2419,16.662000000000003,16,4,11
2024-11-22 17:00:00,18.401,0.057,1.68,0.2547,18.344,17,4,11
2024-11-22 18:00:00,15.482,0.008,4.93,0.2612,15.474,18,4,11
2024-11-22 19:00:00,14.035,0.0,4.74,0.2739,14.035,19,4,11
2024-11-22 20:00:00,11.535,0.105,7.04,0.2684,11.43,20,4,11
2024-11-22 21:00:00,11.685,0.0,7.24,0.2344,11.685,21,4,11
2024-11-22 22:00:00,12.23,0.023,6.63,0.168,12.207,22,4,11
2024-11-22 23:00:00,10.496,0.023,6.11,0.0959,10.473,23,4,11
2024-11-23 00:00:00,12.575,0.0,3.29,0.0823,12.575,0,5,11
2024-11-23 01:00:00,11.93,0.011,5.18,0.0755,11.919,1,5,11
2024-11-23 02:00:00,12.659,0.03,4.5,0.0701,12.629000000000001,2,5,11
2024-11-23 03:00:00,12.369,0.0,4.46,0.0676,12.369,3,5,11
2024-11-23 04:00:00,12.505,0.04,4.73,0.0589,12.465000000000002,4,5,11
2024-11-23 05:00:00,15.525,0.086,-0.56,0.0571,15.439,5,5,11
2024-11-23 06:00:00,14.613,0.04,0.38,0.0683,14.573,6,5,11
2024-11-23 07:00:00,16.175,0.139,-0.52,0.0961,16.036,7,5,11
2024-11-23 08:00:00,16.264,0.398,0.28,0.1265,15.866,8,5,11
2024-11-23 09:00:00,16.673,0.623,-0.02,0.111,16.049999999999997,9,5,11
2024-11-23 10:00:00,17.417,0.453,-0.21,0.1309,16.964000000000002,10,5,11
2024-11-23 11:00:00,16.823,0.463,1.6,0.1056,16.36,11,5,11
2024-11-23 12:00:00,18.471,1.053,-0.48,0.1041,17.418,12,5,11
2024-11-23 13:00:00,17.122,0.849,0.22,0.1159,16.273,13,5,11
2024-11-23 14:00:00,15.963,0.455,0.96,0.1074,15.508,14,5,11
2024-11-23 15:00:00,17.256,0.753,2.53,0.1197,16.503,15,5,11
2024-11-23 16:00:00,16.586,0.409,2.27,0.1244,16.177,16,5,11
2024-11-23 17:00:00,14.04,0.103,4.41,0.121,13.937,17,5,11
2024-11-23 18:00:00,14.489,0.0,4.89,0.1236,14.489,18,5,11
2024-11-23 19:00:00,14.993,0.152,4.62,0.1182,14.841000000000001,19,5,11
2024-11-23 20:00:00,13.836,0.0,6.91,0.1045,13.836,20,5,11
2024-11-23 21:00:00,12.953,0.0,5.9,0.1214,12.953,21,5,11
2024-11-23 22:00:00,12.564,0.005,7.14,0.117,12.559,22,5,11
2024-11-23 23:00:00,11.586,0.0,5.33,0.0638,11.586,23,5,11
2024-11-24 00:00:00,12.54,0.296,4.99,0.0651,12.244,0,6,11
2024-11-24 01:00:00,12.942,0.0,3.72,0.0691,12.942,1,6,11
2024-11-24 02:00:00,13.477,0.033,3.66,0.0811,13.444,2,6,11
2024-11-24 03:00:00,14.481,0.129,3.75,0.0712,14.352,3,6,11
2024-11-24 04:00:00,14.786,0.129,1.62,0.0699,14.657,4,6,11
2024-11-24 05:00:00,13.792,0.11,2.02,0.0684,13.682,5,6,11
2024-11-24 06:00:00,15.111,0.0,-0.2,0.0665,15.111,6,6,11
2024-11-24 07:00:00,16.882,0.22,1.21,0.0984,16.662000000000003,7,6,11
2024-11-24 08:00:00,17.431,0.207,-0.7,0.118,17.224,8,6,11
2024-11-24 09:00:00,16.719,0.569,0.92,0.0998,16.150000000000002,9,6,11
2024-11-24 10:00:00,16.883,0.807,0.07,0.1107,16.076,10,6,11
2024-11-24 11:00:00,16.39,0.677,2.12,0.1059,15.713000000000001,11,6,11
2024-11-24 12:00:00,17.217,1.083,-0.61,0.1177,16.134,12,6,11
2024-11-24 13:00:00,18.295,0.571,-0.38,0.1066,17.724,13,6,11
2024-11-24 14:00:00,16.033,0.711,1.38,0.0999,15.322000000000001,14,6,11
2024-11-24 15:00:00,16.732,0.516,1.23,0.1199,16.216,15,6,11
2024-11-24 16:00:00,15.918,0.393,2.01,0.1017,15.524999999999999,16,6,11
2024-11-24 17:00:00,11.759,0.213,5.14,0.1115,11.546000000000001,17,6,11
2024-11-24 18:00:00,13.916,0.114,5.01,0.1227,13.802,18,6,11
2024-11-24 19:00:00,13.242,0.08,4.92,0.1027,13.162,19,6,11
2024-11-24 20:00:00,13.235,0.039,5.33,0.109,13.196,20,6,11
2024-11-24 21:00:00,13.184,0.0,5.18,0.1057,13.184,21,6,11
2024-11-24 22:00:00,12.751,0.109,7.77,0.1113,12.642,22,6,11
2024-11-24 23:00:00,13.23,0.038,4.61,0.0693,13.192,23,6,11
2024-11-25 00:00:00,13.813,0.07,3.36,0.1092,13.743,0,0,11
2024-11-25 01:00:00,12.67,0.031,5.28,0.0938,12.639,1,0,11
2024-11-25 02:00:00,14.092,0.049,3.34,0.1127,14.043000000000001,2,0,11
2024-11-25 03:00:00,12.642,0.13,5.27,0.116,12.511999999999999,3,0,11
2024-11-25 04:00:00,14.936,0.0,1.42,0.1026,14.936,4,0,11
2024-11-25 05:00:00,14.917,0.047,2.34,0.0921,14.87,5,0,11
2024-11-25 06:00:00,12.858,0.0,2.0,0.0996,12.858,6,0,11
2024-11-25 07:00:00,18.2,0.245,-0.4,0.1388,17.955,7,0,11
2024-11-25 08:00:00,20.851,0.319,-0.97,0.1577,20.532,8,0,11
2024-11-25 09:00:00,19.056,0.554,0.71,0.139,18.502000000000002,9,0,11
2024-11-25 10:00:00,18.1,0.508,0.62,0.1538,17.592000000000002,10,0,11
2024-11-25 11:00:00,21.697,0.651,-1.47,0.1411,21.046,11,0,11
2024-11-25 12:00:00,19.875,0.624,-0.65,0.1405,19.251,12,0,11
2024-11-25 13:00:00,21.618,0.82,-1.72,0.1365,20.798,13,0,11
2024-11-25 14:00:00,17.516,0.814,2.76,0.1374,16.701999999999998,14,0,11
2024-11-25 15:00:00,20.434,0.273,2.51,0.1489,20.161,15,0,11
2024-11-25 16:00:00,16.842,0.28,3.41,0.2527,16.561999999999998,16,0,11
2024-11-25 17:00:00,18.527,0.17,2.29,0.2696,18.357,17,0,11
2024-11-25 18:00:00,15.726,0.0,3.63,0.2744,15.726,18,0,11
2024-11-25 19:00:00,13.968,0.0,4.85,0.2541,13.968,19,0,11
2024-11-25 20:00:00,13.311,0.0,4.92,0.2721,13.311,20,0,11
2024-11-25 21:00:00,13.62,0.0,5.97,0.2705,13.62,21,0,11
2024-11-25 22:00:00,11.806,0.127,6.42,0.1487,11.678999999999998,22,0,11
2024-11-25 23:00:00,11.775,0.0,8.15,0.0936,11.775,23,0,11
2024-11-26 00:00:00,11.829,0.0,4.85,0.0988,11.829,0,1,11
2024-11-26 01:00:00,11.858,0.0,5.6,0.0988,11.858,1,1,11
2024-11-26 02:00:00,13.668,0.026,2.54,0.1209,13.642,2,1,11
2024-11-26 03:00:00,15.389,0.117,0.75,0.0999,15.271999999999998,3,1,11
2024-11-26 04:00:00,14.921,0.05,1.56,0.0982,14.870999999999999,4,1,11
2024-11-26 05:00:00,16.725,0.0,-0.66,0.0885,16.725,5,1,11
2024-11-26 06:00:00,15.821,0.0,0.65,0.0903,15.821,6,1,11
2024-11-26 07:00:00,17.285,0.114,-0.78,0.1332,17.171,7,1,11
2024-11-26 08:00:00,19.773,0.425,-2.49,0.1436,19.348,8,1,11
2024-11-26 09:00:00,18.517,0.379,1.84,0.1258,18.137999999999998,9,1,11
2024-11-26 10:00:00,21.358,0.305,-0.79,0.1333,21.053,10,1,11
2024-11-26 11:00:00,19.588,0.807,-1.81,0.1214,18.781000000000002,11,1,11
2024-11-26 12:00:00,19.402,0.71,1.71,0.154,18.692,12,1,11
2024-11-26 13:00:00,20.471,0.569,0.38,0.1411,19.902,13,1,11
2024-11-26 14:00:00,19.396,0.639,3.29,0.1431,18.757,14,1,11
2024-11-26 15:00:00,19.614,0.227,1.88,0.1291,19.387,15,1,11
2024-11-26 16:00:00,18.389,0.08,2.88,0.2716,18.309,16,1,11
2024-11-26 17:00:00,17.39,0.0,4.67,0.275,17.39,17,1,11
2024-11-26 18:00:00,15.658,0.0,5.59,0.2607,15.658,18,1,11
2024-11-26 19:00:00,12.834,0.0,6.28,0.2552,12.834,19,1,11
2024-11-26 20:00:00,12.203,0.055,5.55,0.2655,12.148,20,1,11
2024-11-26 21:00:00,13.644,0.0,6.39,0.2673,13.644,21,1,11
2024-11-26 22:00:00,12.43,0.099,6.55,0.1487,12.331,22,1,11
2024-11-26 23:00:00,11.661,0.087,5.6,0.1066,11.574,23,1,11
2024-11-27 00:00:00,12.992,0.0,4.64,0.1096,12.992,0,2,11
2024-11-27 01:00:00,14.893,0.0,2.46,0.0931,14.893,1,2,11
2024-11-27 02:00:00,13.681,0.0,4.19,0.1091,13.681,2,2,11
2024-11-27 03:00:00,13.053,0.143,2.74,0.0955,12.91,3,2,11
2024-11-27 04:00:00,12.202,0.0,1.42,0.0749,12.202,4,2,11
2024-11-27 05:00:00,14.432,0.0,2.73,0.0954,14.432,5,2,11
2024-11-27 06:00:00,15.976,0.013,-1.14,0.0945,15.963000000000001,6,2,11
2024-11-27 07:00:00,15.547,0.053,2.07,0.1424,15.494,7,2,11
2024-11-27 08:00:00,19.899,0.44,-0.23,0.1484,19.459,8,2,11
2024-11-27 09:00:00,20.157,0.571,0.07,0.1419,19.586,9,2,11
2024-11-27 10:00:00,21.403,0.668,-0.68,0.1601,20.735,10,2,11
2024-11-27 11:00:00,21.981,0.637,-1.91,0.1347,21.344,11,2,11
2024-11-27 12:00:00,21.197,1.001,0.4,0.1201,20.195999999999998,12,2,11
2024-11-27 13:00:00,20.306,0.582,1.59,0.1428,19.724,13,2,11
2024-11-27 14:00:00,19.736,0.408,2.73,0.1346,19.328,14,2,11
2024-11-27 15:00:00,18.653,0.285,2.46,0.1291,18.368,15,2,11
2024-11-27 16:00:00,18.505,0.296,0.84,0.257,18.209,16,2,11
2024-11-27 17:00:00,20.429,0.33,2.34,0.2522,20.099,17,2,11
2024-11-27 18:00:00,15.284,0.0,7.28,0.2532,15.284,18,2,11
2024-11-27 19:00:00,15.506,0.016,3.98,0.2752,15.49,19,2,11
2024-11-27 20:00:00,11.778,0.152,7.3,0.2612,11.626000000000001,20,2,11
2024-11-27 21:00:00,14.317,0.025,4.57,0.2573,14.292,21,2,11
2024-11-27 22:00:00,10.821,0.0,5.37,0.156,10.821,22,2,11
2024-11-27 23:00:00,11.798,0.073,6.04,0.097,11.725,23,2,11
2024-11-28 00:00:00,13.221,0.0,3.77,0.0877,13.221,0,3,11
2024-11-28 01:00:00,12.186,0.029,6.04,0.0867,12.157,1,3,11
2024-11-28 02:00:00,14.159,0.051,3.5,0.0992,14.108,2,3,11
2024-11-28 03:00:00,12.655,0.0,3.18,0.0836,12.655,3,3,11
2024-11-28 04:00:00,15.169,0.019,1.53,0.0883,15.15,4,3,11
2024-11-28 05:00:00,15.58,0.16,1.92,0.0962,15.42,5,3,11
2024-11-28 06:00:00,16.434,0.0,2.4,0.1113,16.434,6,3,11
2024-11-28 07:00:00,16.929,0.294,-0.12,0.1529,16.634999999999998,7,3,11
2024-11-28 08:00:00,17.547,0.242,1.81,0.1466,17.305,8,3,11
2024-11-28 09:00:00,18.955,0.743,-1.1,0.14,18.212,9,3,11
2024-11-28 10:00:00,20.673,0.552,0.65,0.1343,20.121,10,3,11
2024-11-28 11:00:00,20.066,0.587,0.62,0.1439,19.479,11,3,11
2024-11-28 12:00:00,20.485,0.997,-0.77,0.1578,19.488,12,3,11
2024-11-28 13:00:00,18.031,0.815,1.39,0.1414,17.215999999999998,13,3,11
2024-11-28 14:00:00,18.337,0.477,1.86,0.1354,17.86,14,3,11
2024-11-28 15:00:00,19.7,0.431,1.61,0.1384,19.269,15,3,11
2024-11-28 16:00:00,18.02,0.248,3.84,0.2573,17.772,16,3,11
2024-11-28 17:00:00,15.707,0.173,4.31,0.2655,15.534,17,3,11
2024-11-28 18:00:00,17.307,0.0,4.67,0.2524,17.307,18,3,11
2024-11-28 19:00:00,12.568,0.07,5.15,0.2641,12.498,19,3,11
2024-11-28 20:00:00,14.431,0.0,5.42,0.2657,14.431,20,3,11
2024-11-28 21:00:00,13.342,0.0,5.19,0.2634,13.342,21,3,11
2024-11-28 22:00:00,12.211,0.0,5.7,0.1291,12.211,22,3,11
2024-11-28 23:00:00,13.87,0.171,4.46,0.0985,13.699,23,3,11
2024-11-29 00:00:00,11.114,0.0,7.88,0.0947,11.114,0,4,11
2024-11-29 01:00:00,15.072,0.0,2.38,0.0993,15.072,1,4,11
2024-11-29 02:00:00,13.876,0.0,2.65,0.0933,13.876,2,4,11
2024-11-29 03:00:00,14.373,0.137,1.97,0.1124,14.235999999999999,3,4,11
2024-11-29 04:00:00,12.786,0.0,4.24,0.1019,12.786,4,4,11
2024-11-29 05:00:00,16.269,0.0,-0.51,0.0838,16.269,5,4,11
2024-11-29 06:00:00,16.781,0.0,0.96,0.0867,16.781,6,4,11
2024-11-29 07:00:00,15.724,0.21,0.27,0.152,15.514,7,4,11
2024-11-29 08:00:00,19.473,0.503,0.07,0.1382,18.97,8,4,11
2024-11-29 09:00:00,17.973,0.397,1.06,0.1361,17.576,9,4,11
2024-11-29 10:00:00,17.266,0.792,1.13,0.1513,16.473999999999997,10,4,11
2024-11-29 11:00:00,20.355,0.521,-0.57,0.1385,19.834,11,4,11
2024-11-29 12:00:00,19.925,0.503,0.68,0.128,19.422,12,4,11
2024-11-29 13:00:00,20.77,0.522,-1.16,0.1287,20.248,13,4,11
2024-11-29 14:00:00,17.854,0.385,1.91,0.1463,17.468999999999998,14,4,11
2024-11-29 15:00:00,19.431,0.416,1.62,0.1603,19.015,15,4,11
2024-11-29 16:00:00,18.377,0.335,3.13,0.2684,18.041999999999998,16,4,11
2024-11-29 17:00:00,17.908,0.016,2.05,0.2562,17.892000000000003,17,4,11
2024-11-29 18:00:00,15.409,0.0,5.18,0.2577,15.409,18,4,11
2024-11-29 19:00:00,14.828,0.0,3.13,0.2605,14.828,19,4,11
2024-11-29 20:00:00,13.733,0.0,5.65,0.2398,13.733,20,4,11
2024-11-29 21:00:00,14.162,0.111,4.1,0.2602,14.051,21,4,11
2024-11-29 22:00:00,12.625,0.16,4.45,0.1458,12.465,22,4,11
2024-11-29 23:00:00,11.927,0.127,6.56,0.1177,11.799999999999999,23,4,11
2024-11-30 00:00:00,13.065,0.0,5.34,0.0809,13.065,0,5,11
2024-11-30 01:00:00,11.265,0.0,5.4,0.0893,11.265,1,5,11
2024-11-30 02:00:00,12.352,0.198,5.16,0.0868,12.154,2,5,11
2024-11-30 03:00:00,15.559,0.0,1.59,0.0839,15.559,3,5,11
2024-11-30 04:00:00,12.418,0.0,3.54,0.0703,12.418,4,5,11
2024-11-30 05:00:00,17.121,0.108,-0.74,0.0734,17.012999999999998,5,5,11
2024-11-30 06:00:00,16.521,0.007,1.29,0.0533,16.514,6,5,11
2024-11-30 07:00:00,16.516,0.208,-0.67,0.1113,16.308,7,5,11
2024-11-30 08:00:00,17.224,0.069,-1.5,0.1157,17.155,8,5,11
2024-11-30 09:00:00,17.585,0.383,0.25,0.1072,17.202,9,5,11
2024-11-30 10:00:00,16.6,0.841,0.75,0.0946,15.759000000000002,10,5,11
2024-11-30 11:00:00,14.956,0.432,1.02,0.1258,14.524,11,5,11
2024-11-30 12:00:00,17.168,0.684,0.65,0.1141,16.483999999999998,12,5,11
2024-11-30 13:00:00,17.431,0.649,1.17,0.1272,16.782,13,5,11
2024-11-30 14:00:00,16.969,0.725,2.37,0.1174,16.244,14,5,11
2024-11-30 15:00:00,15.326,0.623,2.88,0.1237,14.703000000000001,15,5,11
2024-11-30 16:00:00,15.058,0.225,3.94,0.1216,14.833,16,5,11
2024-11-30 17:00:00,15.673,0.147,4.26,0.1032,15.526,17,5,11
2024-11-30 18:00:00,13.763,0.059,5.65,0.1049,13.704,18,5,11
2024-11-30 19:00:00,13.791,0.009,3.16,0.1057,13.782,19,5,11
2024-11-30 20:00:00,14.436,0.0,5.26,0.1003,14.436,20,5,11
2024-11-30 21:00:00,13.805,0.0,3.86,0.1277,13.805,21,5,11
2024-11-30 22:00:00,13.425,0.02,5.75,0.1104,13.405000000000001,22,5,11
2024-11-30 23:00:00,10.384,0.0,7.08,0.0746,10.384,23,5,11
2024-12-01 00:00:00,13.055,0.0,4.02,0.0567,13.055,0,6,12
2024-12-01 01:00:00,13.379,0.11,4.12,0.0782,13.269,1,6,12
2024-12-01 02:00:00,12.842,0.0,4.15,0.0659,12.842,2,6,12
2024-12-01 03:00:00,14.505,0.0,-0.02,0.0826,14.505,3,6,12
2024-12-01 04:00:00,13.015,0.0,1.06,0.0631,13.015,4,6,12
2024-12-01 05:00:00,16.13,0.0,1.4,0.0833,16.13,5,6,12
2024-12-01 06:00:00,18.079,0.0,-3.13,0.0794,18.079,6,6,12
2024-12-01 07:00:00,18.007,0.041,-1.31,0.1053,17.966,7,6,12
2024-12-01 08:00:00,16.811,0.342,0.89,0.1242,16.469,8,6,12
2024-12-01 09:00:00,16.988,0.607,0.67,0.1215,16.381,9,6,12
2024-12-01 10:00:00,16.934,0.517,0.01,0.1149,16.417,10,6,12
2024-12-01 11:00:00,17.286,0.43,0.92,0.1001,16.856,11,6,12
2024-12-01 12:00:00,18.425,0.431,0.6,0.118,17.994,12,6,12
2024-12-01 13:00:00,16.848,0.59,1.63,0.1107,16.258,13,6,12
2024-12-01 14:00:00,18.537,0.489,1.31,0.1105,18.048,14,6,12
2024-12-01 15:00:00,14.998,0.262,2.6,0.1107,14.735999999999999,15,6,12
2024-12-01 16:00:00,14.865,0.233,2.48,0.1097,14.632,16,6,12
2024-12-01 17:00:00,14.951,0.222,5.48,0.1013,14.729000000000001,17,6,12
